,customer_id,age,gender,region,customer_type,plan_type,plan_tier,monthly_fee_€,contract_length_months,auto_renewal,subscription_status,avg_monthly_data_gb,avg_monthly_voice_minutes,sms_per_month,roaming_last_3m,loyalty_member,app_logins_per_month,dropped_calls_last_month,avg_download_speed_mbps,coverage_complaints_6m,csat_score,payment_method,on_time_payments,late_payments_6m,outstanding_balance_€,discount_last_renewal,downgraded_last_6m,last_offer_accepted,campaign_ctr,support_tickets_6m,avg_resolution_time_hrs,email_open_rate,nps_score,subscription_start_date,subscription_end_date,first_name,last_name,full_name,email,Phone,tenure_days
79,TI-2023-000080,53,Female,Other,Individual,Prepay,Freedom,88,0,Yes,Active,78.8,1659,198,Yes,Yes,10,15,175.0,3,1,Debit Card,Yes,3,110.35,No,No,Yes,0.29,4,51.9,0.93,41,2023-04-15,2023-10-07,Carol,Wright,Carol Wright,carol_wright@outlook.com,+353-89-7941288,175
80,TI-2023-000081,31,Female,Dublin,Individual,Prepay,Freedom,25,24,Yes,Active,32.1,597,157,No,Yes,26,5,272.8,4,3,Direct Debit,Yes,2,23.67,No,No,Yes,0.06,4,33.0,0.66,33,2023-08-17,2025-08-06,Stephanie,Taylor,Stephanie Taylor,stephanie_taylor@gmail.com,+353-1-9410018,720
81,TI-2022-000082,48,Other,Galway,Business,Prepay,Unlimited,24,12,Yes,Cancelled,85.2,1066,332,No,Yes,22,3,116.4,3,5,Direct Debit,Yes,2,120.36,No,Yes,No,0.42,4,61.4,0.83,88,2022-12-18,2023-12-13,Betty,Jones,Betty Jones,betty_jones@yahoo.com,+353-91-800453,360
82,TI-2025-000083,65,Male,Other,Family,Postpay,Freedom,20,1,Yes,Active,46.1,2513,474,No,Yes,5,2,278.0,3,1,Debit Card,Yes,1,172.72,No,No,No,0.49,2,24.6,0.73,48,2025-07-12,2025-08-11,Ronald,King,Ronald King,ronald_king@outlook.com,+353-85-3913652,30
83,TI-2024-000084,32,Female,Dublin,Individual,Prepay,Unlimited,74,12,Yes,Active,83.7,39,446,Yes,Yes,11,5,195.9,0,3,Debit Card,No,3,416.57,No,No,No,0.09,1,66.8,0.7,37,2024-11-04,2025-10-30,Julie,Williams,Julie Williams,julie_williams@gmail.com,+353-1-6159685,360
84,TI-2023-000085,25,Female,Dublin,Family,Prepay,Freedom,88,12,Yes,Active,83.2,2350,491,Yes,Yes,2,3,273.9,3,1,Credit Card,Yes,5,183.2,Yes,No,No,0.22,3,39.5,0.77,-69,2023-06-30,2024-06-24,Anna,Moore,Anna Moore,anna_moore@hotmail.com,+353-1-5909417,360
85,TI-2025-000086,31,Male,Dublin,Family,Postpay,Essentials,99,24,Yes,Active,22.9,174,418,Yes,Yes,29,17,250.2,2,2,Debit Card,Yes,1,377.31,No,Yes,No,0.37,0,39.0,0.51,33,2025-07-08,2027-06-28,Paul,Williams,Paul Williams,paul_williams@outlook.com,+353-1-5769492,720
86,TI-2023-000087,40,Male,Dublin,Family,SIM-only,Essentials,77,24,Yes,Active,71.6,998,396,No,Yes,11,5,206.6,4,4,Debit Card,No,0,219.72,No,No,No,0.11,1,48.6,0.46,-99,2023-07-08,2025-06-27,Ronald,Hernandez,Ronald Hernandez,ronald_hernandez@yahoo.com,+353-1-9408414,720
87,TI-2025-000088,57,Female,Dublin,Individual,Prepay,Freedom,52,12,Yes,Cancelled,32.6,1484,206,Yes,Yes,29,4,107.5,4,2,Credit Card,Yes,1,392.43,No,No,Yes,0.07,2,25.2,0.16,-62,2025-06-16,2026-06-11,Stephanie,Miller,Stephanie Miller,stephanie_miller@yahoo.com,+353-1-6000893,360
88,TI-2023-000089,38,Female,Galway,Individual,Prepay,Essentials,78,12,Yes,Cancelled,33.3,2668,173,No,Yes,22,8,73.1,3,2,Credit Card,Yes,5,488.14,No,No,No,0.32,3,52.4,0.84,-52,2023-07-19,2024-07-13,Dorothy,Gonzalez,Dorothy Gonzalez,dorothy_gonzalez@gmail.com,+353-91-764478,360
89,TI-2025-000090,33,Female,Dublin,Individual,SIM-only,Essentials,22,12,No,Active,33.2,1216,183,No,No,0,10,67.5,0,5,Debit Card,Yes,4,119.92,Yes,No,No,0.25,0,23.8,0.04,-74,2025-04-27,2026-04-22,Carol,Jackson,Carol Jackson,carol_jackson@hotmail.com,+353-1-6291770,360
90,TI-2023-000091,62,Male,Cork,Individual,Prepay,Unlimited,19,12,Yes,Active,73.9,2291,264,No,Yes,8,5,285.7,4,3,Direct Debit,No,1,431.17,No,No,No,0.48,3,29.2,0.27,-45,2023-04-20,2024-04-14,Charles,Anderson,Charles Anderson,charles_anderson@outlook.com,+353-21-3485186,360
91,TI-2023-000092,35,Female,Other,Individual,Prepay,Unlimited,84,0,Yes,Active,26.8,835,492,No,No,19,15,287.6,4,4,Credit Card,Yes,0,310.91,No,Yes,Yes,0.16,0,48.9,0.52,-87,2023-02-23,2023-05-01,Katherine,Baker,Katherine Baker,katherine_baker@hotmail.com,+353-83-4311923,67
92,TI-2022-000093,64,Male,Other,Individual,Prepay,Freedom,91,0,Yes,Active,5.1,2327,470,Yes,Yes,21,18,217.7,2,2,Credit Card,Yes,1,408.65,No,No,Yes,0.29,0,27.9,0.97,50,2022-09-16,2023-07-04,Daniel,Torres,Daniel Torres,daniel_torres@yahoo.com,+353-87-6384124,291
93,TI-2022-000094,41,Male,Galway,Individual,Postpay,Essentials,50,12,Yes,Active,72.9,1059,245,No,No,5,10,265.3,3,4,Debit Card,No,5,325.79,Yes,No,Yes,0.31,4,15.2,0.79,2,2022-09-30,2023-09-25,Jeffrey,Williams,Jeffrey Williams,jeffrey_williams@outlook.com,+353-91-607233,360
94,TI-2023-000095,43,Male,Dublin,Family,Prepay,Essentials,59,1,Yes,Active,21.3,2604,35,No,Yes,10,14,275.8,4,3,Credit Card,Yes,0,211.97,No,No,No,0.17,2,62.9,0.37,17,2023-11-02,2023-12-02,William,Lee,William Lee,william_lee@gmail.com,+353-1-8764485,30
95,TI-2025-000096,42,Female,Galway,Individual,SIM-only,Essentials,96,0,Yes,Active,14.9,897,372,No,Yes,2,8,154.0,4,1,Debit Card,Yes,3,114.04,No,No,No,0.32,1,66.5,0.71,21,2025-05-07,2025-10-09,Lisa,Miller,Lisa Miller,lisa_miller@gmail.com,+353-91-736517,155
96,TI-2023-000097,62,Female,Cork,Individual,Postpay,Freedom,80,12,Yes,Active,27.6,1563,487,No,Yes,3,18,189.1,4,2,Credit Card,Yes,5,35.02,Yes,No,Yes,0.2,4,45.5,0.93,4,2023-09-06,2024-08-31,Sandra,Walker,Sandra Walker,sandra_walker@gmail.com,+353-21-9303888,360
97,TI-2022-000098,58,Female,Cork,Business,Postpay,Unlimited,68,0,Yes,Active,41.1,1046,258,Yes,Yes,28,18,126.2,4,3,Credit Card,Yes,1,267.76,Yes,No,Yes,0.33,4,58.6,0.54,78,2022-08-03,2022-12-02,Deborah,Wilson,Deborah Wilson,deborah_wilson@mail.com,+353-21-3793887,121
98,TI-2025-000099,46,Male,Dublin,Business,Prepay,Freedom,48,12,Yes,Active,50.2,2766,481,No,No,26,8,126.1,0,4,Debit Card,No,0,495.16,No,Yes,Yes,0.36,3,71.1,0.46,-76,2025-07-04,2026-06-29,Justin,Rivera,Justin Rivera,justin_rivera@gmail.com,+353-1-4873887,360
99,TI-2023-000100,32,Female,Other,Family,Postpay,Essentials,12,12,No,Active,9.2,931,18,No,Yes,9,3,12.5,1,3,Credit Card,Yes,5,369.02,No,No,No,0.15,0,44.6,0.55,-48,2023-02-05,2024-01-31,Elizabeth,Thomas,Elizabeth Thomas,elizabeth_thomas@gmail.com,+353-85-3127613,360
100,TI-2023-000101,62,Male,Cork,Business,Postpay,Freedom,85,24,Yes,Active,97.2,2138,411,No,Yes,18,9,130.7,2,1,Credit Card,Yes,3,163.67,Yes,No,Yes,0.41,0,65.5,0.31,-90,2023-11-01,2025-10-21,George,Thompson,George Thompson,george_thompson@icloud.com,+353-21-9207641,720
101,TI-2024-000102,18,Female,Dublin,Individual,Postpay,Freedom,16,1,Yes,Cancelled,73.0,2437,22,Yes,No,28,8,202.4,0,3,Credit Card,Yes,4,413.6,No,Yes,No,0.12,3,26.5,0.91,62,2024-12-12,2025-01-11,Michelle,Carter,Michelle Carter,michelle_carter@hotmail.com,+353-1-5376508,30
102,TI-2025-000103,42,Male,Dublin,Business,Postpay,Freedom,58,0,Yes,Active,35.7,2597,103,Yes,Yes,5,18,127.2,2,4,Credit Card,Yes,2,384.49,No,No,No,0.25,2,50.7,0.8,82,2025-03-08,2026-01-15,Paul,Young,Paul Young,paul_young@outlook.com,+353-1-4624207,313
103,TI-2024-000104,24,Male,Cork,Individual,Postpay,Freedom,35,12,Yes,Active,35.3,2978,240,No,Yes,0,14,261.9,4,2,Debit Card,Yes,0,140.82,No,Yes,No,0.35,0,5.0,0.71,85,2024-10-12,2025-10-07,Andrew,Baker,Andrew Baker,andrew_baker@hotmail.com,+353-21-1953135,360
104,TI-2023-000105,26,Male,Other,Individual,SIM-only,Freedom,42,24,Yes,Active,47.6,1251,492,No,Yes,7,18,100.4,2,2,Debit Card,Yes,4,7.15,Yes,No,No,0.27,4,57.0,0.59,95,2023-09-04,2025-08-24,Eric,Nelson,Eric Nelson,eric_nelson@mail.com,+353-87-9161296,720
105,TI-2023-000106,41,Male,Galway,Individual,Postpay,Essentials,57,24,Yes,Active,64.5,1225,390,No,Yes,7,1,40.7,3,5,Credit Card,Yes,3,59.08,No,No,No,0.13,4,59.9,0.97,-64,2023-11-30,2025-11-19,Gregory,Johnson,Gregory Johnson,gregory_johnson@gmail.com,+353-91-454503,720
106,TI-2022-000107,18,Female,Galway,Individual,Postpay,Essentials,88,1,Yes,Active,18.9,1373,360,No,No,24,9,243.7,3,4,Credit Card,Yes,4,438.65,Yes,No,No,0.33,0,29.5,0.3,-92,2022-11-15,2022-12-15,Sarah,Jackson,Sarah Jackson,sarah_jackson@icloud.com,+353-91-983456,30
107,TI-2024-000108,61,Female,Dublin,Individual,Prepay,Unlimited,11,1,Yes,Active,22.9,1061,203,No,No,5,18,202.5,1,5,Credit Card,No,1,418.28,Yes,No,No,0.27,0,46.4,0.28,-73,2024-03-15,2024-04-14,Emma,Jackson,Emma Jackson,emma_jackson@gmail.com,+353-1-9641322,30
108,TI-2023-000109,25,Male,Cork,Individual,Prepay,Essentials,80,24,No,Cancelled,86.6,2780,252,Yes,No,16,16,73.3,1,5,Debit Card,Yes,2,147.6,Yes,Yes,No,0.27,2,61.9,0.24,-46,2023-07-02,2025-06-21,Thomas,Sanchez,Thomas Sanchez,thomas_sanchez@mail.com,+353-21-9193741,720
109,TI-2024-000110,41,Female,Cork,Family,Prepay,Essentials,41,0,No,Active,29.3,499,141,Yes,No,18,19,161.4,2,1,Credit Card,Yes,0,142.6,No,No,No,0.47,0,63.7,0.74,73,2024-10-14,2025-07-31,Stephanie,Ramirez,Stephanie Ramirez,stephanie_ramirez@icloud.com,+353-21-8914202,290
110,TI-2024-000111,28,Male,Dublin,Individual,Postpay,Essentials,13,12,Yes,Active,41.1,1722,301,No,Yes,0,1,121.2,0,4,Direct Debit,No,5,396.43,Yes,No,No,0.25,2,8.6,0.8,26,2024-05-01,2025-04-26,Joshua,Roberts,Joshua Roberts,joshua_roberts@yahoo.com,+353-1-1254852,360
111,TI-2024-000112,68,Female,Dublin,Individual,Postpay,Essentials,29,1,Yes,Active,87.8,2918,142,No,Yes,14,18,281.7,0,2,Debit Card,Yes,3,468.87,Yes,No,No,0.27,4,59.8,0.6,-31,2024-09-08,2024-10-08,Patricia,Robinson,Patricia Robinson,patricia_robinson@yahoo.com,+353-1-2478328,30
112,TI-2023-000113,34,Female,Galway,Family,Postpay,Freedom,45,0,Yes,Cancelled,68.0,2564,450,No,Yes,12,16,182.6,4,4,Debit Card,No,2,389.57,Yes,No,No,0.26,2,20.5,0.65,-74,2023-11-26,2024-04-11,Angela,Sanchez,Angela Sanchez,angela_sanchez@gmail.com,+353-91-282596,137
113,TI-2023-000114,25,Female,Dublin,Individual,Postpay,Unlimited,41,1,Yes,Active,37.5,2115,270,No,No,20,17,48.4,0,1,Debit Card,Yes,3,302.79,No,No,No,0.54,0,52.6,0.35,-91,2023-08-13,2023-09-12,Janet,Roberts,Janet Roberts,janet_roberts@mail.com,+353-1-6511335,30
114,TI-2025-000115,52,Male,Cork,Individual,Postpay,Freedom,37,1,Yes,Cancelled,70.0,1763,306,No,No,2,16,151.1,1,4,Direct Debit,Yes,4,121.34,No,Yes,No,0.23,1,24.1,0.04,50,2025-01-31,2025-03-02,Justin,Rodriguez,Justin Rodriguez,justin_rodriguez@icloud.com,+353-21-6071832,30
115,TI-2023-000116,52,Female,Dublin,Individual,SIM-only,Freedom,86,12,Yes,Cancelled,6.9,2170,471,No,Yes,29,1,258.9,0,4,Direct Debit,Yes,3,262.87,No,No,Yes,0.32,0,5.0,0.25,48,2023-10-30,2024-10-24,Carol,Sanchez,Carol Sanchez,carol_sanchez@icloud.com,+353-1-7480394,360
116,TI-2023-000117,50,Female,Dublin,Individual,Prepay,Freedom,10,24,No,Active,74.9,1708,499,Yes,Yes,1,18,201.8,4,5,Debit Card,Yes,3,116.76,Yes,No,No,0.0,1,15.9,0.58,72,2023-07-02,2025-06-21,Stephanie,Moore,Stephanie Moore,stephanie_moore@mail.com,+353-1-4066112,720
117,TI-2024-000118,22,Male,Dublin,Individual,Postpay,Freedom,69,1,Yes,Active,51.3,335,109,Yes,No,2,0,252.9,3,4,Credit Card,Yes,4,404.01,Yes,No,No,0.01,4,30.0,0.81,25,2024-08-30,2024-09-29,Justin,Roberts,Justin Roberts,justin_roberts@gmail.com,+353-1-8523163,30
118,TI-2022-000119,59,Male,Other,Business,Prepay,Unlimited,65,24,Yes,Cancelled,82.3,1176,7,No,Yes,8,10,75.9,0,5,Direct Debit,Yes,4,193.48,Yes,Yes,No,0.55,3,53.6,0.78,-98,2022-12-13,2024-12-02,Michael,Perez,Michael Perez,michael_perez@hotmail.com,+353-86-9256616,720
119,TI-2023-000120,56,Female,Other,Individual,Prepay,Unlimited,44,0,Yes,Active,95.7,778,68,No,No,26,9,266.6,0,5,Credit Card,Yes,2,416.85,No,No,No,0.15,4,8.1,0.18,86,2023-03-30,2023-06-12,Ashley,Anderson,Ashley Anderson,ashley_anderson@mail.com,+353-89-6126219,74
120,TI-2023-000121,58,Female,Other,Individual,Prepay,Essentials,39,12,No,Active,92.9,1185,189,No,Yes,15,4,226.9,1,3,Direct Debit,Yes,0,190.8,Yes,Yes,Yes,0.55,4,58.7,0.05,-58,2023-06-26,2024-06-20,Deborah,Perez,Deborah Perez,deborah_perez@outlook.com,+353-83-3943152,360
121,TI-2024-000122,45,Female,Cork,Family,Prepay,Freedom,63,0,Yes,Active,91.4,1933,178,Yes,Yes,23,15,218.9,2,1,Debit Card,No,4,412.07,Yes,No,No,0.33,4,71.8,0.85,-2,2024-05-24,2024-06-24,Emma,Hernandez,Emma Hernandez,emma_hernandez@yahoo.com,+353-21-6817992,31
122,TI-2022-000123,24,Female,Dublin,Family,Postpay,Freedom,45,24,Yes,Active,53.7,1466,62,Yes,Yes,12,4,104.6,3,5,Direct Debit,Yes,2,166.66,No,No,No,0.12,2,57.0,0.08,-94,2022-11-02,2024-10-22,Debra,Jones,Debra Jones,debra_jones@hotmail.com,+353-1-2186085,720
123,TI-2024-000124,26,Female,Cork,Individual,Postpay,Unlimited,64,12,Yes,Active,39.2,2470,67,No,No,18,11,266.4,2,4,Direct Debit,No,3,220.07,Yes,Yes,Yes,0.15,4,34.6,0.39,54,2024-03-03,2025-02-26,Patricia,Flores,Patricia Flores,patricia_flores@mail.com,+353-21-7184336,360
124,TI-2022-000125,25,Male,Cork,Individual,Prepay,Freedom,98,12,No,Active,49.2,1561,205,No,Yes,26,3,191.8,4,5,Credit Card,Yes,3,307.74,Yes,Yes,No,0.36,3,41.3,0.09,89,2022-08-11,2023-08-06,Ryan,Baker,Ryan Baker,ryan_baker@outlook.com,+353-21-5889502,360
125,TI-2023-000126,29,Male,Other,Individual,Postpay,Unlimited,89,24,Yes,Active,70.5,938,399,No,Yes,17,5,255.7,4,5,Debit Card,Yes,5,35.14,Yes,No,Yes,0.46,0,1.4,0.56,-59,2023-04-26,2025-04-15,Gary,Martin,Gary Martin,gary_martin@gmail.com,+353-89-9631080,720
126,TI-2024-000127,51,Male,Dublin,Individual,Postpay,Freedom,67,12,No,Active,89.0,803,467,No,No,20,18,108.9,2,5,Credit Card,Yes,1,474.1,Yes,No,Yes,0.13,1,15.9,0.36,-4,2024-12-20,2025-12-15,Stephen,Young,Stephen Young,stephen_young@icloud.com,+353-1-9746779,360
127,TI-2025-000128,50,Female,Cork,Individual,Prepay,Essentials,92,24,Yes,Active,24.7,1935,407,No,No,11,8,44.5,1,2,Credit Card,Yes,4,286.8,No,Yes,Yes,0.24,4,64.8,0.2,-97,2025-02-09,2027-01-30,Sharon,Anderson,Sharon Anderson,sharon_anderson@gmail.com,+353-21-6252507,720
128,TI-2024-000129,65,Male,Dublin,Individual,Postpay,Freedom,74,12,Yes,Cancelled,92.2,633,5,Yes,No,27,11,100.4,1,2,Credit Card,Yes,2,253.91,No,No,No,0.18,1,2.5,0.6,89,2024-03-28,2025-03-23,William,Campbell,William Campbell,william_campbell@yahoo.com,+353-1-6925932,360
129,TI-2023-000130,40,Female,Dublin,Business,Prepay,Unlimited,78,24,Yes,Active,82.4,1253,118,Yes,Yes,28,14,137.1,1,2,Credit Card,Yes,5,419.7,Yes,No,No,0.23,4,65.2,0.36,35,2023-03-12,2025-03-01,Deborah,Davis,Deborah Davis,deborah_davis@mail.com,+353-1-8808645,720
130,TI-2025-000131,41,Female,Galway,Individual,Postpay,Unlimited,60,12,Yes,Active,98.0,1082,312,No,No,11,15,160.5,3,2,Debit Card,Yes,2,432.88,Yes,No,Yes,0.09,2,9.0,0.17,-17,2025-02-09,2026-02-04,Katherine,Sanchez,Katherine Sanchez,katherine_sanchez@mail.com,+353-91-739318,360
131,TI-2023-000132,54,Female,Cork,Individual,Postpay,Essentials,31,0,Yes,Active,88.6,2143,30,No,Yes,0,12,153.7,4,3,Direct Debit,Yes,0,261.13,No,Yes,No,0.22,1,10.4,0.7,44,2023-05-29,2024-01-14,Patricia,Allen,Patricia Allen,patricia_allen@outlook.com,+353-21-4470111,230
132,TI-2024-000133,52,Male,Dublin,Individual,Prepay,Freedom,97,12,No,Active,31.6,1285,5,Yes,Yes,19,6,164.3,4,5,Debit Card,Yes,5,463.63,No,Yes,Yes,0.33,4,13.4,0.84,-96,2024-11-03,2025-10-29,Joshua,Clark,Joshua Clark,joshua_clark@gmail.com,+353-1-1996569,360
133,TI-2023-000134,61,Female,Dublin,Individual,Prepay,Freedom,62,0,Yes,Cancelled,15.1,353,482,No,Yes,7,19,252.7,4,3,Credit Card,Yes,2,32.37,Yes,No,No,0.36,4,57.8,0.27,90,2023-10-23,2024-02-19,Victoria,King,Victoria King,victoria_king@yahoo.com,+353-1-6600521,119
134,TI-2024-000135,57,Male,Cork,Individual,Postpay,Essentials,45,12,Yes,Active,15.7,1159,206,Yes,Yes,16,3,51.9,3,4,Direct Debit,Yes,4,56.61,No,No,Yes,0.57,3,35.0,0.19,12,2024-02-29,2025-02-23,Stephen,Jones,Stephen Jones,stephen_jones@yahoo.com,+353-21-3061320,360
135,TI-2024-000136,39,Female,Galway,Individual,SIM-only,Freedom,77,1,Yes,Active,32.7,1885,156,No,No,20,10,95.5,4,1,Direct Debit,Yes,2,298.39,Yes,No,Yes,0.11,3,11.3,0.08,36,2024-11-03,2024-12-03,Helen,Johnson,Helen Johnson,helen_johnson@hotmail.com,+353-91-397295,30
136,TI-2025-000137,44,Male,Other,Family,Prepay,Essentials,45,12,Yes,Cancelled,63.3,1818,66,Yes,Yes,27,7,266.7,2,3,Debit Card,Yes,1,177.03,No,No,Yes,0.38,3,49.8,0.53,35,2025-04-08,2026-04-03,Robert,Carter,Robert Carter,robert_carter@yahoo.com,+353-87-9002160,360
137,TI-2022-000138,52,Male,Other,Individual,Postpay,Unlimited,61,0,Yes,Cancelled,81.4,966,458,No,Yes,19,5,168.6,0,2,Debit Card,Yes,3,232.11,No,No,No,0.18,2,67.8,0.83,-94,2022-12-14,2023-08-15,Patrick,Harris,Patrick Harris,patrick_harris@hotmail.com,+353-89-7064665,244
138,TI-2023-000139,18,Female,Galway,Individual,Postpay,Freedom,62,0,Yes,Active,90.4,2970,386,Yes,No,21,9,175.4,3,2,Direct Debit,Yes,3,164.04,No,Yes,No,0.26,1,41.6,0.25,-64,2023-07-04,2023-11-25,Jessica,Williams,Jessica Williams,jessica_williams@icloud.com,+353-91-981592,144
139,TI-2023-000140,52,Male,Dublin,Individual,SIM-only,Unlimited,91,1,Yes,Active,64.3,2520,411,No,No,6,6,143.9,0,4,Credit Card,Yes,5,202.36,No,No,No,0.47,2,8.0,0.46,-46,2023-10-02,2023-11-01,Gregory,Garcia,Gregory Garcia,gregory_garcia@yahoo.com,+353-1-2559161,30
140,TI-2023-000141,54,Male,Galway,Individual,Postpay,Essentials,59,24,Yes,Active,5.5,2477,329,Yes,No,8,6,165.1,2,5,Direct Debit,Yes,2,411.32,Yes,No,Yes,0.16,0,4.9,0.16,-34,2023-08-16,2025-08-05,Ryan,Scott,Ryan Scott,ryan_scott@gmail.com,+353-91-167169,720
141,TI-2022-000142,64,Female,Cork,Individual,Postpay,Freedom,89,1,No,Active,22.7,2584,369,No,Yes,16,3,60.2,1,1,Direct Debit,Yes,2,296.74,No,No,No,0.22,4,57.5,0.4,35,2022-07-23,2022-08-22,Janet,Clark,Janet Clark,janet_clark@mail.com,+353-21-4798083,30
142,TI-2024-000143,31,Female,Dublin,Individual,Postpay,Essentials,50,1,Yes,Active,14.5,1169,352,No,No,26,2,164.5,1,3,Direct Debit,Yes,2,498.67,No,No,No,0.44,4,45.5,0.02,-32,2024-01-02,2024-02-01,Debra,Mitchell,Debra Mitchell,debra_mitchell@icloud.com,+353-1-3913140,30
143,TI-2023-000144,20,Female,Other,Individual,Postpay,Essentials,27,12,No,Active,39.5,1547,431,Yes,Yes,9,6,299.2,1,5,Credit Card,No,2,393.44,No,No,Yes,0.19,4,66.5,0.91,-96,2023-02-22,2024-02-17,Helen,Garcia,Helen Garcia,helen_garcia@mail.com,+353-86-9532876,360
144,TI-2024-000145,18,Female,Dublin,Individual,Prepay,Essentials,31,12,Yes,Active,52.6,2134,335,Yes,No,3,3,170.2,3,5,Direct Debit,Yes,1,136.83,Yes,No,Yes,0.38,3,39.9,0.68,-84,2024-12-04,2025-11-29,Sandra,Lopez,Sandra Lopez,sandra_lopez@icloud.com,+353-1-1739100,360
145,TI-2022-000146,22,Female,Other,Family,Prepay,Essentials,75,1,Yes,Active,9.1,108,378,No,Yes,21,12,14.3,1,3,Credit Card,Yes,4,132.17,No,No,Yes,0.1,4,5.4,0.33,10,2022-07-29,2022-08-28,Carolyn,Torres,Carolyn Torres,carolyn_torres@hotmail.com,+353-86-2699681,30
146,TI-2024-000147,43,Male,Cork,Business,Prepay,Freedom,30,1,Yes,Active,38.1,1368,393,No,No,25,19,239.1,3,3,Debit Card,Yes,1,167.95,No,No,No,0.23,3,29.7,0.88,-43,2024-09-19,2024-10-19,Jacob,Adams,Jacob Adams,jacob_adams@hotmail.com,+353-21-9483701,30
147,TI-2024-000148,31,Male,Galway,Family,Postpay,Essentials,53,1,Yes,Cancelled,22.0,1757,288,Yes,Yes,6,16,119.5,3,3,Direct Debit,Yes,1,421.63,Yes,No,No,0.41,0,47.7,0.18,90,2024-06-20,2024-07-20,Robert,Adams,Robert Adams,robert_adams@yahoo.com,+353-91-387398,30
148,TI-2023-000149,56,Male,Galway,Family,Postpay,Freedom,56,24,No,Active,66.5,993,483,Yes,Yes,6,6,46.9,0,3,Credit Card,Yes,1,13.64,Yes,No,No,0.71,2,28.3,0.08,54,2023-10-18,2025-10-07,Eric,Scott,Eric Scott,eric_scott@outlook.com,+353-91-822492,720
149,TI-2023-000150,44,Female,Other,Individual,Prepay,Freedom,48,0,Yes,Cancelled,49.1,1517,450,Yes,Yes,7,16,258.9,1,2,Credit Card,Yes,3,115.09,Yes,No,Yes,0.42,2,72.0,0.94,3,2023-02-27,2024-02-10,Pamela,Nguyen,Pamela Nguyen,pamela_nguyen@gmail.com,+353-85-2556094,348
150,TI-2023-000151,26,Female,Galway,Business,Postpay,Unlimited,38,1,Yes,Cancelled,52.1,1356,452,Yes,Yes,29,3,60.2,4,5,Direct Debit,Yes,1,452.46,No,No,No,0.66,2,29.8,0.31,12,2023-06-18,2023-07-18,Sandra,Allen,Sandra Allen,sandra_allen@gmail.com,+353-91-773379,30
151,TI-2022-000152,32,Male,Galway,Individual,Postpay,Unlimited,63,0,No,Active,45.6,821,139,No,Yes,25,10,276.3,1,5,Direct Debit,Yes,2,319.95,No,No,No,0.08,3,39.8,0.94,-9,2022-12-31,2023-05-01,John,Harris,John Harris,john_harris@hotmail.com,+353-91-747157,121
152,TI-2023-000153,32,Male,Dublin,Business,Prepay,Freedom,99,1,Yes,Active,95.8,936,440,No,No,23,2,133.1,1,2,Direct Debit,Yes,1,113.42,No,No,Yes,0.12,1,17.0,0.64,-33,2023-11-27,2023-12-27,Larry,Adams,Larry Adams,larry_adams@icloud.com,+353-1-2462739,30
153,TI-2022-000154,43,Female,Cork,Business,SIM-only,Freedom,94,12,Yes,Active,25.4,2696,299,No,Yes,23,10,223.1,1,5,Credit Card,Yes,2,109.57,Yes,No,No,0.21,1,11.8,0.98,-73,2022-12-12,2023-12-07,Brenda,Anderson,Brenda Anderson,brenda_anderson@hotmail.com,+353-21-2721964,360
154,TI-2022-000155,59,Male,Dublin,Family,Prepay,Essentials,26,1,Yes,Active,54.1,190,12,No,No,7,2,164.6,4,3,Debit Card,Yes,5,431.31,No,No,No,0.37,0,46.8,0.75,-12,2022-08-22,2022-09-21,Patrick,Perez,Patrick Perez,patrick_perez@hotmail.com,+353-1-5861400,30
155,TI-2025-000156,30,Female,Galway,Business,Prepay,Unlimited,89,0,No,Active,74.9,1996,151,No,Yes,15,11,77.7,4,1,Credit Card,Yes,4,446.88,No,No,Yes,0.43,1,42.8,0.11,85,2025-04-02,2026-03-23,Samantha,Campbell,Samantha Campbell,samantha_campbell@icloud.com,+353-91-841528,355
156,TI-2023-000157,68,Female,Cork,Individual,Postpay,Essentials,69,1,Yes,Active,57.9,932,427,No,Yes,11,0,201.7,3,5,Debit Card,Yes,3,128.07,Yes,No,No,0.15,0,1.3,0.85,77,2023-05-21,2023-06-20,Nancy,King,Nancy King,nancy_king@icloud.com,+353-21-3825504,30
157,TI-2024-000158,49,Female,Galway,Individual,Postpay,Essentials,40,0,Yes,Cancelled,93.3,141,312,No,No,14,3,287.4,4,1,Credit Card,Yes,4,210.26,Yes,No,No,0.18,4,21.2,0.15,5,2024-04-19,2024-11-20,Kathleen,Miller,Kathleen Miller,kathleen_miller@yahoo.com,+353-91-198241,215
158,TI-2023-000159,56,Male,Dublin,Individual,Prepay,Essentials,82,0,Yes,Active,40.9,1892,351,No,No,7,13,231.1,3,1,Debit Card,Yes,5,417.3,Yes,No,No,0.46,2,46.7,0.69,-34,2023-03-14,2023-12-28,Jeffrey,Mitchell,Jeffrey Mitchell,jeffrey_mitchell@yahoo.com,+353-1-2531010,289
159,TI-2025-000160,66,Female,Dublin,Individual,Postpay,Freedom,87,24,No,Active,49.0,2887,399,No,Yes,21,0,181.6,0,2,Credit Card,Yes,4,385.5,No,Yes,No,0.36,3,58.7,0.5,21,2025-01-19,2027-01-09,Melissa,Walker,Melissa Walker,melissa_walker@outlook.com,+353-1-2128367,720
